Type,TypeName,Date,Title,AppropriatePrice,Investment opinion,Offer,File
서비스업,카카오,2018.08.10,단기 수익성 보다는 장기 성장성에 주목,"155,000원",매수,SK증권,C003_UNIT_20180809092714_2500050.pdf
서비스업,카카오,2018.08.10,QoQ 실적 개선과 다양한 모멘텀,035720원,매수,DB증권,20180810_035720_101033_1062.pdf
서비스업,카카오,2018.07.16,자회사의 수확이 머지 않았다.,"170,000원",매수(유지),HI투자증권,[15194221]_035720.pdf
서비스업,카카오,2018.07.12,느리지만 개선되는 펀더멘털,"180,000원",매수(유지),하나금융투자,kakao_180712_1.pdf
서비스업,카카오,2018.07.05,하반기 모멘텀을 기대,"170,000원",매수(유지),DB증권,20180705_035720_101033_1051.pdf
서비스업,카카오,2018.07.04,탐방 note: Shake it!,"190,000원",매수(유지),메리츠종금증권,20180703165829126K_02.pdf
서비스업,카카오,2018.07.03,성장의 재점화,"190,000원",매수(유지),유안타증권,20180702110847570_1.pdf
서비스업,카카오,2018.05.18,부분통합에서 완전한 통합으로,"190,000원",매수(유지),유안타증권,유안타증권 - 카카오.pdf
서비스업,카카오,2018.05.18,카카오M 합병 결정 ,-원,매수,메리츠종금증권,메르츠종금증권 - 카카오.pdf
서비스업,카카오,2018.05.11,확장이 우선 ,"170,000원",매수,DB증권,20180511_035720_101033_1039.pdf
서비스업,카카오,2018.05.11,1 분기 실적 부진에도 신규 사업 성장 잠재력은 확인,"155,000원",매수,SK증권,C003_UNIT_20180510103824_2500050.pdf
서비스업,카카오,2018.05.11,"투자, 읶건비 확대의 여파가 지속","125,000원",매수,키움증권,180511_카카오.pdf
서비스업,카카오,2018.05.11,"2Q18 어닝, 얼마나 회복될까?","190,000원",매수,메리츠종금증권,20180510154608114K_02.pdf
서비스업,카카오,2018.05.11,비용증가는 불가피. 하지만 꿈이 있다 ,"190,000원",매수(유지),유안타증권,20180510121640233_1.pdf
서비스업,카카오,2018.05.11,경주하는 거북이,"180,000원",매수,하나금융투자,kakao_180511_1.pdf
서비스업,카카오,2018.04.25,중장기적 자회사 성장 기대감 유효,"170,000원",매수,HI투자증권,[25070910]_035720.pdf
서비스업,카카오,2018.04.17,여전히 풍부한 모멘텀 ,"117,000원",매수,동부증권,20180417_035720_101033_1032.pdf
서비스업,카카오,2018.04.11,부진한 실적에도 풍부한 관전포인트,"180,000원",매수,하나증권,kakao_180411_1.pdf
서비스업,카카오,2018.03.14,금요일 밤 강남역에서 택시 잡기 쉬워진다.,"170,000원",매수,HI투자증권,[14070746]_035720.pdf
서비스업,카카오,2018.02.09,올해도 투자의 해,"130,000원",매수,키움증권,180209_카카오.pdf
서비스업,카카오,2018.02.09,아쉬운 수익성에도 장기 성장 기반은 견고해지고 있음.,"155,000원",매수,SK증권,C003_UNIT_20180208083412_2500050.pdf
서비스업,카카오,2017.12.18,GDR 발행 결정 ？ 도약을 위한 준비,-원,매수,메리츠종금증권,20171215172733933K_02.pdf
서비스업,카카오,2017.12.18,해외 투자 유치로 생태계 확장 가속화,"170,000원",매수,HI투자증권,[17183951]_035720.pdf
서비스업,카카오,2017.11.10,"전방위 성장모드, 이익률 개선이 관건","150,000원",매수,키움증권,171110_카카오.pdf
서비스업,카카오,2017.11.10,뱅크가 가져온 ‘나비효과’,"190,000원",매수,메리츠종금증권,20171109140411703K_02.pdf
서비스업,카카오,2017.11.10,"본업에서 턴어라운드, 자회사 가치는 상승 중","170,000원",매수,SK증권,C003_UNIT_20171109153144_2500050.pdf
서비스업,카카오,2017.08.31,불편함이 세상을 바꾼다.,"150,000원",매수,메리츠종금증권,[카카오_170828]김동희_543_기업분석_카카오.pdf
서비스업,카카오,2017.08.11,시작된 광고의 성장과 플랫폼의 힘 확인,"110,000원",매수,키움증권,170811_카카오.pdf
서비스업,카카오,2017.08.11,이용자와의 연결고리 더욱 끈끈,"130,000원",매수,HI투자증권,[10213005]_035720.pdf
서비스업,카카오,2017.08.11,플랫폼 빅뱅,"130,000원",매수,메리츠종금증권,[카카오_170811_수정_f]김동희_507_기업분석_카카오.pdf
서비스업,카카오,2017.08.11,"주가 상승의 조건, 장기적으로 만족될 것","130,000원",매수,SK증권,C003_UNIT_20170810100149_2500050.pdf
서비스업,카카오,2017.05.15,"콘텐츠의 힘은 강력, 신규 광고 상품이 관건","100,000원",매수,키움증권,170515_카카오.pdf
서비스업,카카오,2017.05.12,1분기 기대치 상회. 분위기 반전의 시작 ,"110,000원",매수,SK증권,C003_UNIT_20170511101638_2500050.pdf
서비스업,카카오,2017.05.12,"카카오, 광고로 돌아온다! ","110,000원",매수(유지),메리츠종금증권,[카카오_170512_f_]김동희_284_기업분석_카카오.pdf
서비스업,카카오,2017.02.22,변화의 초입 국면,"100,000원",매수,NH투자증권,NH투자20170222카카오.pdf
서비스업,카카오,2017.02.10,하반기에 광고의 반등을 꾀하다,"94,000원",OutPerform,키움증권,170210_카카오.pdf
서비스업,카카오,2017.02.10,봄날이 오려나…,"100,000 원",매수,메리츠종금증권,[카카오_170210(f)]김동희_180_기업분석_카카오.pdf
서비스업,카카오,2016.11.11,모바일게임 반등으로 시장기대치 상회하는 영업이익 시현,"93,000원",매수,SK증권,카카오_161111.pdf
서비스업,카카오,2016.11.11,콘텐츠 및 커머스의 긍정적 성과,"94,000원",매수,키움증권,카카오_1611110.pdf
서비스업,카카오,2016.10.05,실적개선 시기 지연 가능성,"93,000 원",매수,SK증권,I001_20160928161252_2500050.pdf
서비스업,카카오,2016.08.12,실적개선 시기 지연 가능성,"110,000 원",매수,SK증권,C003_UNIT_20160811124405_2500050.pdf
서비스업,카카오,2016.07.13,게임부문 반등 전망,"140,000 원",매수,SK증권,I001_20160708140327_2500050.pdf
서비스업,카카오,2016.05.13,게임부문 반등과 O2O 수익화 임박,"140,000원",매수,SK증권,카카오4.pdf
서비스업,카카오,2016.04.12,단기 실적보다는 장기 성장성,"140,000 원",매수,SK증권,C003_UNIT_20160412060816_2500050.pdf
서비스업,카카오,2016.02.11,게임부문 반등과 신규서비스 기대감 유효,"140,000원",매수,SK증권,카카오3.pdf
서비스업,카카오,2016.01.12,음악으로 또 한번 앞서 갑니다,"165,000원",매수,SK증권,카카오2.pdf
서비스업,NAVER,2021.10.22,국내는 좁다 해외로 간다,"550,000원",매수(유지),유안타증권,20211021095910600_1.pdf
서비스업,NAVER,2021.10.22,나무랄 데 없는 ‘성장’,"590,000원",매수,메리츠증권,599489.pdf
서비스업,NAVER,2021.07.23,"네이버쇼핑, 꽃길만 걸어요","590,000원",매수,메리츠증권,594596.pdf
서비스업,NAVER,2021.07.23,사업고도화를 통한 매출액 성장에 집중,"540,000원",매수(유지),키움증권,210723_NAVER.pdf
서비스업,NAVER,2021.07.23,성장률이 증가하는 높은 성장,"550,000원",매수(유지),유안타증권,20210722161610970_1.pdf
서비스업,NAVER,2021.06.24,히든밸류 터지다,"550,000워원",매수(유지),유안타증권,20210623174413183_1.pdf
서비스업,NAVER,2021.06.24,올라갈 주식은 올라간다 ,"520,000원",매수(유지),SK증권,592453.pdf
서비스업,NAVER,2021.06.22,큰 그림에서 더 매력 있다,"490,000원",매수(유지),키움증권,NAVER_큰 그림에서 더 매력 있다.pdf
서비스업,NAVER,2021.04.30,형성된 기대감을 충족시킬 지표를 기다리며,"450,000원",매수(유지),키움증권,210430_NAVER.pdf
서비스업,NAVER,2021.04.30,완벽한 플랫폼으로 진화 중,"520,000원",매수,메리츠증권,588388.pdf
서비스업,NAVER,2021.04.30,숨고르기,"550,000원",매수(유지),유안타증권,20210429142710673_1.pdf
서비스업,NAVER,2021.04.30,반갑다 광고!,"450,000원",매수,하나금융투자,0430_Naver_final.pdf
서비스업,NAVER,2021.04.22,"1Q21 Preview, 쿠팡, LINE, 제페토","550,000원",매수(유지),유안타증권,20210421101503690_2.pdf
서비스업,NAVER,2021.04.05,중소상인이 서야 네이버가 산다,"550,000원",매수(유지),유안타증권,20210401000432040_2.pdf
서비스업,NAVER,2021.03.12,"쿠팡 친구, 같이 가자! ","520,000원",매수,메리츠증권,584591.pdf
서비스업,NAVER,2021.01.29,탑라인 성장이 비용증가를 상쇄 ,"440,000원",매수(유지),SK증권,581532.pdf
서비스업,NAVER,2021.01.29,날아올라,"550,000원",매수(유지),유안타증권,20210128180802093_1.pdf
서비스업,NAVER,2021.01.29,생태계 확장중,"410,000원",매수,하나금융투자,naver_0129_____.pdf
서비스업,NAVER,2021.01.29,함께한 모든 부문이 좋았다,"440,000원",매수(유지),DB금융투자,20210129_035420_180337_150.pdf
서비스업,NAVER,2021.01.29,연초부터 이루어지는 변혁의 흐름,"440,000원",매수(유지),키움증권,210129_NAVER.pdf
서비스업,NAVER,2021.01.22,글로벌 전지적 ‘웹툰’ 시점,-원,-,메리츠증권,580944.pdf
서비스업,NAVER,2021.01.14,"21년, 외형 성장과 신규 Z홀딩스 성과에 주목","400,000원",매수(유지),DB금융투자,20210114_035420_180337_145.pdf
서비스업,NAVER,2021.01.05,NAVER의 무한도전 - 웹툰 사업을 중심으로,"380,000원",매수(유지),유안타증권,20201104104855843_2.pdf
서비스업,NAVER,2020.12.01,오토메틱 성장,"360,000원",매수(유지),유안타증권,20201120111000743_2.pdf
서비스업,NAVER,2020.11.30,높아진 밸류에이션 매력,"360,000원",매수,SK증권,577444.pdf
서비스업,NAVER,2020.10.30,펀더멘털개선의 확인과 네이버의 의지,"360,000원",매수,하나금융투자,naver_펀더멘털개선의 확인과 네이버의 의지.pdf
서비스업,NAVER,2020.10.30,고성장시기가 투자의 적기,"390,000원",매수(유지),키움증권,NAVER_고성장시기가 투자의 적기.pdf
서비스업,NAVER,2020.10.07,또 한번 예상을 뛰어넘을 외형성장,"370,000원",매수(유지),한화투자증권,572342.pdf
서비스업,NAVER,2020.10.06,진화의 시작,"350,000원",매수(유지),DB금융투자,20201006_035420_180337_129.pdf
서비스업,NAVER,2020.09.07,The Quickening(가속화),"400,000원",매수,메리츠증권,570304.pdf
서비스업,NAVER,2020.07.31,새로운 성장 궤도에 진입 중,"360,000원",매수(유지),키움증권,200731_NAVER.pdf
서비스업,NAVER,2020.06.24,폭발적인 성장에 동반되는 리레이팅,"350,000원",매수(유지),한화투자증권,564159.pdf
서비스업,NAVER,2020.06.22,위가 열려 있다.,"360,000원",매수,유안타증권,20200619143221423_2.pdf
서비스업,NAVER,2020.05.21,"NAVERized, begins!","275,000원",매수(유지),SK증권,561190.pdf
서비스업,NAVER,2020.05.07,사상 최고가 경신이 두렵지 않은 이유,"280,000원",매수(유지),한화투자증권,559240.pdf
서비스업,NAVER,2020.04.24,위기의 순간에 기회도 함께 온다,"230,000원",매수,키움증권,200424_NAVER.pdf
서비스업,NAVER,2020.04.24,시장지배력 재확인,"240,000원",매수,하나금융투자,naver_0424_final_1.pdf
서비스업,NAVER,2020.04.24,언택트 경제의 핵심 플랫폼,"220,000원",매수,유안타증권,20200423134935547_1.pdf
서비스업,NAVER,2020.02.28,폭풍전야,"240,000원",매수,메리츠종금증권,20200227191729730K_02.pdf
서비스업,NAVER,2020.01.31,4Q Review: 일회성 비용과 라인부문 적자폭 확대,"230,000원",매수,키움증권,200131_NAVER.pdf
서비스업,NAVER,2020.01.31,"'성장' with 쇼핑, 파이낸셜, 웹툰","225,000원",매수,메리츠종금증권,20200130162750920K_02.pdf
서비스업,NAVER,2020.01.09,LINE이 연결에서 빠진다면,"242,000원",매수,유안타증권,20200107201239363_1.pdf
서비스업,NAVER,2019.11.21,아시아 메가 플랫폼의 탄생,"225,000원",매수,메리츠종금증권,20191121064703749K_02.pdf
서비스업,NAVER,2019.11.01,긍정적인 시각 유지,"200,000원",매수,DB금융투자증권,20191101_035420_180337_69.pdf
서비스업,NAVER,2019.11.01,나는 코끼리 덤보,"190,000원",매수,하나금융투자,naver_1101_1.pdf
서비스업,NAVER,2019.11.01,"성장지속, 이익률 개선","205,000원",매수,유안타증권,20191031160301943_1.pdf
서비스업,NAVER,2019.10.24,"Navigator, 발해를 꿈꾸며","190,000원",매수,SK증권,I001_20191023150811_2502092.pdf
서비스업,NAVER,2019.10.18,3분기 실적 컨센서스 부합 예상,"190,000원",매수,DB금융투자증권,20191018_035420_180337_65.pdf
서비스업,NAVER,2019.09.02,준비된 NAVER의 TechFin,"182,000원",매수,유안타증권,20190826185104157_1.pdf
서비스업,NAVER,2019.08.29,공룡의 변신(變身),"190,000원",매수,메리츠종금증권,20190828215313784K_02.pdf
서비스업,NAVER,2019.07.26,커머스를 기반으로 한 국내 금융산업 확대 계획,"170,000원",매수,키움증권,190726_NAVER.pdf
서비스업,NAVER,2019.07.26,태세젂환,"160,000원",매수,하나금융투자,naver_0726_1.pdf
서비스업,NAVER,2019.07.26,달라진 회사,"160,000원",매수,유안타증권,20190725164533357_1.pdf
서비스업,NAVER,2019.06.25,어부의 이익,"160,000원",매수,유안타증권,20190305145337473_9.pdf
서비스업,NAVER,2019.04.26,개편 후 트래픽 안정은 주가의 하방을 지지,"170,000원",매수,키움증권,190426_NAVER.pdf
서비스업,NAVER,2019.04.26,"키가 커지기 위한 성장통, 그러나, 아프다","160,000원",매수,하나금융투자,naver_0426_1.pdf
서비스업,NAVER,2019.04.26,"수익성은 하락했으나, 성장기조는 유지","150,000원",매수,SK증권,C003_UNIT_20190425090153_2500050.pdf
서비스업,NAVER,2019.04.19,"1Q19, 예상보다 견조할 실적","170,000원",매수,메리츠종금증권,20190419065232694K_02.pdf
서비스업,NAVER,2019.02.01,가야할 길이 멀다,"170,000원",매수(유지),메리츠종금증권,20190131203240829K_02.pdf
서비스업,NAVER,2019.02.01,매출과 비용의 명암,"182,000원",매수(유지),하나금융투자,4Q18_naver_final_1.pdf
서비스업,NAVER,2019.02.01,광고 성장성 둔화를 대체할 성장Point가 필요,"170,000원",매수(유지),키움증권,190201_NAVER.pdf
서비스업,NAVER,2019.02.01,매출과 비용의 명암,"182,000원",매수(유지),하나금융투자,4Q18_naver_final_1.pdf
서비스업,NAVER,2019.01.14,핀테크 플랫폼으로서 가치 상승 기대,"165,000원",매수,HI투자증권,[13132256]_035420.pdf
서비스업,NAVER,2019.01.07,4분기 그리고 2019,"160,000원",매수(유지),유안타증권,20190104133235230_1.pdf
서비스업,NAVER,2018.12.03,새로운 성장을 만들어 가는 2019년,"160,000원",매수(유지),유안타증권,20181120084714347_2.pdf
서비스업,NAVER,2018.10.26,이익감소 보다 매출둔화가 더 우려,"160,000원",매수(유지),유안타증권,20181025144551033_1.pdf
서비스업,NAVER,2018.10.26,수익성 개선 지연,"150,000원",매수,SK증권,C003_UNIT_20181025091755_2500050.pdf
서비스업,NAVER,2018.10.26,저점을 조심스럽게 지나는 중,"182,000원",매수(유지),하나금융투자,3Q18_NAVER_3.pdf
서비스업,NAVER,2018.10.26,"수익성 회복 난망, 당분간 지속","170,000원",매수(유지),키움증권,181026_NAVER.pdf
서비스업,NAVER,2018.10.26,3Q18 Review: N플랫폼의 위기,"170,000원",매수(유지),메리츠종금증권,20181025205259662K_02.pdf
서비스업,NAVER,2018.10.25,LINE: 옅어진 장밋빛,"165,000원",매수(유지),HI투자증권,[24232248]_035420.pdf
서비스업,NAVER,2018.10.11,두보 전진을 위한 한보 후퇴,"910,000원",매수(유지),HI투자증권,[11065655]_035420.pdf
